|service_request_id|status|service_name|service_code|description|agency_responsible|requested_datetime|updated_datetime|expected_datetime|address|zipcode|latitude|longitude|requested_date|updated_date|last_table_update
7301|SR21012799|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-17|2021-07-06|2022-02-17|"""4740 DALE AV, CINC - GJ0773831970"""|45238.0|39.1121528213177|-84.5972901308977|02/17/2021 12:00:00 AM|07/06/2021 12:00:00 AM|07/06/2021 12:00:00 AM
7302|SR21012107|NEW|"""Sign Shop,Internal New Request"""|"""SGNSHPNI"""|"""SR for police motorcycle decals. Contact Doug Pierani."""|Public Services|2021-02-16|2021-02-16|2022-02-16|"""3300 COLERAIN AV - GJ1278335589 """|45225.0|39.1435054955578|-84.53785690441421|02/16/2021 12:00:00 AM|02/16/2021 12:00:00 AM|02/16/2021 12:00:00 AM
7303|SR21011904|NEW|"""Smoke detector, missing/damagd"""|"""SMOKEDET"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Fire Dept|2021-02-16|2021-02-16|2022-02-16|"""2455 WESTWOOD NORTHERN BLVD, CINC - """|45211.0|39.1450788266997|-84.5776434778255|02/16/2021 12:00:00 AM|02/16/2021 12:00:00 AM|02/16/2021 12:00:00 AM
7304|SR21011179|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Reissue of B201907365 to new owner after foreclosure 
Include retaining wall """|Cinc Building Dept|2021-02-12|2021-06-21|2022-02-12|"""848 BEECH AV - GJ0945931591 """|45205.0|39.1083151370277|-84.57752343279691|02/12/2021 12:00:00 AM|06/21/2021 12:00:00 AM|06/21/2021 12:00:00 AM
7305|SR21010515|NEW|"""Building, residential"""|"""BLD-RES"""|"""No heat"""|Cinc Building Dept|2021-02-11|2021-02-11|2022-02-11|"""1816 LOSANTIVILLE AV - GJ1944541241 """|45237.0|39.192737810706|-84.4590162073|02/11/2021 12:00:00 AM|02/11/2021 12:00:00 AM|02/11/2021 12:00:00 AM
7306|SR21010270|NEW|"""Building, residential"""|"""BLD-RES"""|"""Bathroom floor has hole in it. Sewage smell in the basement. Drinking water needs to be tested, she believes that her drinking water is making sick. """|Cinc Building Dept|2021-02-10|2021-02-10|2022-02-10|"""274 STARK ST - GJ1404432986 """|45214.0|39.1197680227835|-84.52410674829221|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM
7307|SR21009359|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-08|2021-02-18|2022-02-08|"""810 N FRED SHUTTLESWORTH CIR, CINC - GJ1728436828"""|45229.0|39.1535605564729|-84.48541921015641|02/08/2021 12:00:00 AM|02/18/2021 12:00:00 AM|02/18/2021 12:00:00 AM
7308|SR21007948|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-02|2021-02-23|2022-02-02|"""7751 STILLWELL RD, CINC - GJ1957742438"""|45237.0|39.2034837642571|-84.45707804528979|02/02/2021 12:00:00 AM|02/23/2021 12:00:00 AM|02/23/2021 12:00:00 AM
7309|SR21007943|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update conditions & reissue B202001861."""|Cinc Building Dept|2021-02-02|2021-07-16|2022-02-02|"""2505 HARRISON AV - GJ0892935202 """|45211.0|39.140959156525|-84.5825472843426|02/02/2021 12:00:00 AM|07/16/2021 12:00:00 AM|07/16/2021 12:00:00 AM
7310|SR21008003|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-02|2021-02-03|2022-02-02|"""1068 RACHEL ST, CINC - GJ1293834779"""|45225.0|39.1361805390152|-84.53631866803909|02/02/2021 12:00:00 AM|02/03/2021 12:00:00 AM|02/03/2021 12:00:00 AM
7311|SR21009341|OPEN|"""Building, residential"""|"""BLD-RES"""|"""NO HEAT"""|Cinc Building Dept|2021-02-08|2021-02-12|2022-02-08|"""1944 HIGHLAND AV - GJ1581932796 1"""|45219.0|39.1176132097533|-84.5036569303901|02/08/2021 12:00:00 AM|02/12/2021 12:00:00 AM|02/12/2021 12:00:00 AM
7312|SR21007754|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-01|2021-02-17|2022-02-01|"""339 PROBASCO ST, CINC - GJ1418334596"""|45220.0|39.1342343091423|-84.5219877679925|02/01/2021 12:00:00 AM|02/17/2021 12:00:00 AM|02/17/2021 12:00:00 AM
7313|SR21009055|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-06|2021-02-06|2022-02-06|"""3973 LOWRY AV, CINC - GJ1646437462"""|45229.0|39.15946244538979|-84.49469757989101|02/06/2021 12:00:00 AM|02/06/2021 12:00:00 AM|02/06/2021 12:00:00 AM
7314|SR21007787|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Water gushes from a pipe that is located between 1845 and 1849 Sunnybrook Dr or 1849 and 1853 Sunnybrooke Dr (caller wasn't sure which address) onto the street & sidewalk and has frozen over causing slipping and sliding issues for the residents on the street."""|Cinc Building Dept|2021-02-01|2021-02-11|2022-02-01|"""1849 SUNNYBROOK DR - GJ1986142825 """|45237.0|39.2068912719241|-84.4536925032004|02/01/2021 12:00:00 AM|02/11/2021 12:00:00 AM|02/11/2021 12:00:00 AM
7315|SR21007764|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Apartment door has a defective lock. Tenant is unable to leave due to she would not be able to reenter because the door will not unlock."""|Cinc Building Dept|2021-02-01|2021-02-05|2022-02-01|"""330 FOREST AV - GJ1594136125 """|45229.0|39.1475524781652|-84.50118431301341|02/01/2021 12:00:00 AM|02/05/2021 12:00:00 AM|02/05/2021 12:00:00 AM
7316|SR21007743|OPEN|"""Building, residential"""|"""BLD-RES"""|"""ONLY GREEN HOUSE ON STREET ACROSS FROM 1011 PURCELL AVE. Porch Roof has started to collapse. 
"""|Cinc Building Dept|2021-02-01|2021-02-08|2022-02-01|"""1020 PURCELL AV - GJ1062931896 """|45205.0|39.1107830043727|-84.563908053695|02/01/2021 12:00:00 AM|02/08/2021 12:00:00 AM|02/08/2021 12:00:00 AM
7317|SR21007583|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Reissue of KVBV case B202005606 to exterior only conditions after interior inspection."""|Cinc Building Dept|2021-02-01|2021-02-02|2022-02-01|"""818 LIVINGSTON ST - GJ1373132524 """|45214.0|39.115678886050894|-84.5278669898283|02/01/2021 12:00:00 AM|02/02/2021 12:00:00 AM|02/02/2021 12:00:00 AM
7318|SR21008979|OPEN|"""Building, residential"""|"""BLD-RES"""|"""3 meters for the buidling only 2 meters working. Furnace not turned on. Caller's gas & electric bills are high and she thinkss that the electric & gas is not working properl, her heat source is through the HVAC that is located outside of the house."""|Cinc Building Dept|2021-02-05|2021-07-20|2022-02-05|"""5422 FOX RD - GJ0926640658 """|45239.0|39.1899941932121|-84.5769636268856|02/05/2021 12:00:00 AM|07/20/2021 12:00:00 AM|07/20/2021 12:00:00 AM
7319|SR21008808|OPEN|"""Building, residential"""|"""BLD-RES"""|"""No heat."""|Cinc Building Dept|2021-02-05|2021-02-10|2022-02-05|"""4510 COLERAIN AV - GJ1128938293 """|45223.0|39.1682155213474|-84.55429434847821|02/05/2021 12:00:00 AM|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM
7320|SR21007751|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-01|2021-03-08|2022-02-01|"""339 PROBASCO ST, CINC - GJ1418334596"""|45220.0|39.1342343091423|-84.5219877679925|02/01/2021 12:00:00 AM|03/08/2021 12:00:00 AM|03/08/2021 12:00:00 AM
7321|SR21007696|CLOS|"""Building, residential"""|"""BLD-RES"""|"""No heat."""|Cinc Building Dept|2021-02-01|2021-03-04|2022-02-01|"""2761 QUEEN CITY AV - GJ0796834312 """|45238.0|39.1331742296182|-84.5939218225987|02/01/2021 12:00:00 AM|03/04/2021 12:00:00 AM|03/04/2021 12:00:00 AM
7322|SR21007747|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Building F. Basement apartment.No heat. Holes in walls. Eletrical issues, switches shock you when you use. Nails sticking out of the baseboard. Bathroom tiles are falling off. Outlets have no coverings. Kitchen sink pipe leaks causing water damage to flooring. Carpet is mildewed from the water damage. Holes in the windows.  """|Cinc Building Dept|2021-02-01|2021-02-11|2022-02-01|"""2400 HARRISON AV - GJ0926435157 """|45211.0|39.14047107870471|-84.5786781693714|02/01/2021 12:00:00 AM|02/11/2021 12:00:00 AM|02/11/2021 12:00:00 AM
7323|SR21008896|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-05|2021-02-09|2022-02-05|"""1027 GRAND AV, CINC - GJ1089331927"""|45205.0|39.1110076813483|-84.56085126214491|02/05/2021 12:00:00 AM|02/09/2021 12:00:00 AM|02/09/2021 12:00:00 AM
7324|SR21008857|NEW|"""Building, facade/fire escape"""|"""BLDFRFAC"""|"""Fire escape report required."""|Cinc Building Dept|2021-02-05|2021-02-05|2022-02-05|"""1226 MANSS AV - GJ0940432337 """|45205.0|39.1150420513447|-84.57792661026771|02/05/2021 12:00:00 AM|02/05/2021 12:00:00 AM|02/05/2021 12:00:00 AM
7325|SR21007632|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Hallway ceiling & walls leaks. Secondary bedroom ceiling & walls leaks.  """|Cinc Building Dept|2021-02-01|2021-02-10|2022-02-01|"""5491 GLENGATE LN - GJ2158939193 """|45212.0|39.1737514202679|-84.43487954398829|02/01/2021 12:00:00 AM|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM
7326|SR21007611|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Issue existing orders to person in control """|Cinc Building Dept|2021-02-01|2021-06-15|2022-02-01|"""1541 ADDINGHAM PL - GJ1261138199 """|45223.0|39.1670401906975|-84.53903676235241|02/01/2021 12:00:00 AM|06/15/2021 12:00:00 AM|06/15/2021 12:00:00 AM
7327|SR21009007|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-05|2021-02-22|2022-02-05|"""2717 ARBOR AV, CINC - GJ2108036251"""|45209.0|39.147401938208205|-84.4417160093436|02/05/2021 12:00:00 AM|02/22/2021 12:00:00 AM|02/22/2021 12:00:00 AM
7328|SR21008799|NEW|"""Sign Shop,Internal New Request"""|"""SGNSHPNI"""|"""Police Car decals. Contact Dave Hadsell."""|Public Services|2021-02-05|2021-02-05|2022-02-05|"""3300 COLERAIN AV - GJ1278335589 """|45225.0|39.1435054955578|-84.53785690441421|02/05/2021 12:00:00 AM|02/05/2021 12:00:00 AM|02/05/2021 12:00:00 AM
7329|SR21008794|NEW|"""Sign Shop,Internal New Request"""|"""SGNSHPNI"""|"""Body Shop decals. Contact Dave Hadsell."""|Public Services|2021-02-05|2021-02-05|2022-02-05|"""3300 COLERAIN AV - GJ1278335589 """|45225.0|39.1435054955578|-84.53785690441421|02/05/2021 12:00:00 AM|02/05/2021 12:00:00 AM|02/05/2021 12:00:00 AM
7330|SR21010086|NEW|"""Sign Shop,Internal New Request"""|"""SGNSHPNI"""|"""Fire Decals for the Body Shop. See email from Dave Hadsell."""|Public Services|2021-02-10|2021-02-10|2022-02-10|"""3300 COLERAIN AV - GJ1278335589 """|45225.0|39.1435054955578|-84.53785690441421|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM
7331|SR21010074|NEW|"""Building, facade/fire escape"""|"""BLDFRFAC"""|"""Reissue BF16000573 due to ownership change"""|Cinc Building Dept|2021-02-10|2021-02-10|2022-02-10|"""1760 QUEEN CITY AV - GJ1125033611 """|45214.0|39.126068929016704|-84.5562047256248|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM
7332|SR21010194|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Living room & hallway ceiling leaks, has cracks and drywall is exposed. Possible mold issue. """|Cinc Building Dept|2021-02-10|2021-04-27|2022-02-10|"""2505 WASHINGTON CIR - GJ1740743590 """|45215.0|39.2143948278249|-84.48183287877521|02/10/2021 12:00:00 AM|04/27/2021 12:00:00 AM|04/27/2021 12:00:00 AM
7333|SR21010091|NEW|"""Sign Shop,Internal New Request"""|"""SGNSHPNI"""|"""Fire Decals. See email from Dave Hadsell."""|Public Services|2021-02-10|2021-02-10|2022-02-10|"""3300 COLERAIN AV - GJ1278335589 """|45225.0|39.1435054955578|-84.53785690441421|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM
7334|SR21008774|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-04|2021-02-22|2022-02-04|"""3506 LINWOOD AV, CINC - GJ2293833904"""|45226.0|39.1258041256939|-84.4210084337368|02/04/2021 12:00:00 AM|02/22/2021 12:00:00 AM|02/22/2021 12:00:00 AM
7335|SR21008556|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Basement apartment. Boiler is extremely loud making it hard for tenant to sleep at night. Boiler constantly goes out even after fixing it. """|Cinc Building Dept|2021-02-04|2021-04-22|2022-02-04|"""761 KINGS RUN DR - GJ1431939817 """|45232.0|39.1811896240361|-84.51876580176621|02/04/2021 12:00:00 AM|04/22/2021 12:00:00 AM|04/22/2021 12:00:00 AM
7336|SR21008773|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-04|2021-02-12|2022-02-04|"""1130 DRAPER ST, CINC - GJ1306033826"""|45214.0|39.1275737285651|-84.53520909173871|02/04/2021 12:00:00 AM|02/12/2021 12:00:00 AM|02/12/2021 12:00:00 AM
7337|SR21008540|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Living room window sealed shut. """|Cinc Building Dept|2021-02-04|2021-03-22|2022-02-04|"""5469 KIRBY AV - GJ1007640802 """|45223.0|39.1910989981159|-84.5675415341136|02/04/2021 12:00:00 AM|03/22/2021 12:00:00 AM|03/22/2021 12:00:00 AM
7338|SR21009808|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Everytime the tenants above flush water leaks into caller's bathroom. Ceiling over tub leaks. Bathroom walls & ceiling are bubbling. Kitchen area water is leaking onto the flooring & under the cabinets. There is now mold issues througout the apartment. """|Cinc Building Dept|2021-02-09|2021-03-10|2022-02-09|"""835 POPLAR ST - GJ1365932420 """|45214.0|39.1147601896226|-84.5287324130058|02/09/2021 12:00:00 AM|03/10/2021 12:00:00 AM|03/10/2021 12:00:00 AM
7339|SR21009648|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update conditions & reissue B201610628."""|Cinc Building Dept|2021-02-09|2021-07-19|2022-02-09|"""644 OVERLOOK AV - GJ0771131334 """|45238.0|39.106420034506|-84.597803048151|02/09/2021 12:00:00 AM|07/19/2021 12:00:00 AM|07/19/2021 12:00:00 AM
7340|SR21009645|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update conditions & reissue B201802045 due to ownership change"""|Cinc Building Dept|2021-02-09|2021-07-22|2022-02-09|"""1287 RUTLEDGE AV - GJ0856632455 """|45205.0|39.1163105183176|-84.58757451113492|02/09/2021 12:00:00 AM|07/22/2021 12:00:00 AM|07/22/2021 12:00:00 AM
7341|SR21009774|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Raccoons are getting inside the walls from the holes in the roof. """|Cinc Building Dept|2021-02-09|2021-06-03|2022-02-09|"""2732 BAKER AV - GJ1007434565 """|45211.0|39.134944766638796|-84.56950132975079|02/09/2021 12:00:00 AM|06/03/2021 12:00:00 AM|06/03/2021 12:00:00 AM
7342|SR21008571|NEW|"""Building, facade/fire escape"""|"""BLDFRFAC"""|"""Reissue BF16000574 due to ownership change"""|Cinc Building Dept|2021-02-04|2021-02-04|2022-02-04|"""1764 QUEEN CITY AV - GJ1122933609 """|45214.0|39.1260565053076|-84.55644059981229|02/04/2021 12:00:00 AM|02/04/2021 12:00:00 AM|02/04/2021 12:00:00 AM
7343|SR21008321|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Outside; the """"sewage drain"""" constantly backs up and floods into the street &  building causing flodding & damage to the unit. """|Cinc Building Dept|2021-02-03|2021-02-10|2022-02-03|"""2000 WESTWOOD NORTHERN BLVD - GJ1098435616 """|45225.0|39.1441898844807|-84.5586568505472|02/03/2021 12:00:00 AM|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM
7344|SR21009813|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-09|2021-03-03|2022-02-09|"""2340 LAREDO AV, CINC - GJ1740933544"""|45206.0|39.1239618952364|-84.4850313422693|02/09/2021 12:00:00 AM|03/03/2021 12:00:00 AM|03/03/2021 12:00:00 AM
7345|SR21008246|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Reissue of B201802172 to new ownership """|Cinc Building Dept|2021-02-03|2021-10-14|2022-02-03|"""3742 BONFIELD DR - GJ1575436575 """|45220.0|39.1516481714205|-84.5031985250528|02/03/2021 12:00:00 AM|10/14/2021 12:00:00 AM|11/06/2021 12:00:00 AM
7346|SR21008327|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-03|2021-02-09|2022-02-03|"""2508 BEECHMONT AV, CINC - GJ2609331198"""|45230.0|39.100636375515705|-84.3854459819986|02/03/2021 12:00:00 AM|02/09/2021 12:00:00 AM|02/09/2021 12:00:00 AM
7347|SR21008345|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Bedroom ceiling has holes and leaks, water in the ceiling light fixture. Wall (next to window) has holes. Bathroom ceiling has mold issues. Lead issues-children have tested positive for lead."""|Cinc Building Dept|2021-02-03|2021-08-12|2022-02-03|"""128 FINDLAY ST - GJ1442532646 """|45202.0|39.1166024206814|-84.5198027570748|02/03/2021 12:00:00 AM|08/12/2021 12:00:00 AM|08/12/2021 12:00:00 AM
7348|SR21008401|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Foundation is slippingl front door lock is stricking, kitchen cabinets not property installed, floor in upstair bathroom floor is weak. steps have holes.laminate floors coming apart. Kitchen counter is loose."""|Cinc Building Dept|2021-02-03|2021-02-23|2022-02-03|"""117 GAGE ST - GJ1499233052 """|45219.0|39.120126708689|-84.5131312966035|02/03/2021 12:00:00 AM|02/23/2021 12:00:00 AM|02/23/2021 12:00:00 AM
7349|SR21008497|CLOS|"""Tree, trim required public"""|"""TRTRIMUF"""|"""Transfer: 03/08/2021 8:28 AM/SSITTASONNot GS loc  - Request entered through the Web. Refer to Intake Questions for further description."""|Park Department|2021-02-03|2021-03-09|2022-03-08|"""1317 MEIER AV, CINC - GJ2182034926"""|45208.0|39.135286420396596|-84.43359891011791|02/03/2021 12:00:00 AM|03/09/2021 12:00:00 AM|03/09/2021 12:00:00 AM
7350|SR21008383|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Ceiling & walls, near side door entry,  has started to collapsed. Walls leak and are bubbling. Plaster walls are crumbling. Where the walls have crumbled you can see the brick exterior to the house.  """|Cinc Building Dept|2021-02-03|2021-07-19|2022-02-03|"""1543 MARLOWE AV - GJ1187541824 """|45224.0|39.1998637979311|-84.5464063746245|02/03/2021 12:00:00 AM|07/19/2021 12:00:00 AM|07/19/2021 12:00:00 AM
7351|SR21008244|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-02-03|2021-02-03|2022-02-03|"""2855 MONTANA AV, CINC - GJ0808036046"""|45211.0|39.1487627955189|-84.5920935307116|02/03/2021 12:00:00 AM|02/03/2021 12:00:00 AM|02/03/2021 12:00:00 AM
7352|SR21008287|OPEN|"""Building, residential"""|"""BLD-RES"""|"""No Storm Door. Air coming in through back door."""|Cinc Building Dept|2021-02-03|2021-02-18|2022-02-02|"""2305 MILLVALE CT - GJ1128736224 """|45225.0|39.149588845273|-84.55496335103508|02/03/2021 12:00:00 AM|02/18/2021 12:00:00 AM|02/18/2021 12:00:00 AM
7353|SR21009532|NEW|"""Building, facade/fire escape"""|"""BLDFRFAC"""|"""Fire escape report required - confirm building has FE"""|Cinc Building Dept|2021-02-08|2021-02-08|2022-02-08|"""1219 ROSS AV - GJ0973132309 """|45205.0|39.1147168116701|-84.57415894467259|02/08/2021 12:00:00 AM|02/08/2021 12:00:00 AM|02/08/2021 12:00:00 AM
7354|SR21008446|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Plumbing issues. Whenever the neighbors their toilet it backs up into callers toilet & sink and will flood over and runs into the basement. Basement ceiling has a hole where the leaks have occurred."""|Cinc Building Dept|2021-02-03|2021-02-11|2022-02-03|"""4808 HAWAIIAN TER - GJ1072240034 """|45223.0|39.184029430890895|-84.56031109970759|02/03/2021 12:00:00 AM|02/11/2021 12:00:00 AM|02/11/2021 12:00:00 AM
7355|SR21009462|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Re-issue of  B202002253 To new owner"""|Cinc Building Dept|2021-02-08|2021-02-23|2022-02-08|"""1848 FAIRFAX AV - GJ1866334858 """|45207.0|39.135465213553296|-84.4701188022805|02/08/2021 12:00:00 AM|02/23/2021 12:00:00 AM|02/23/2021 12:00:00 AM
7356|SR21009262|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Basement apartment. Bathroom ceiling is bubbling, leaks and has started to collapse. The leak is causing water damage to the baseboards. """|Cinc Building Dept|2021-02-08|2021-03-12|2022-02-08|"""8333 ANTHONY WAYNE AV - GJ1898143511 """|45216.0|39.213284028080004|-84.46365258342409|02/08/2021 12:00:00 AM|03/12/2021 12:00:00 AM|03/12/2021 12:00:00 AM
7357|SR21009320|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Handicapped parking spot has been removed. No lighting for the handicap ramp. Floors are unfinished. One of the bedrooms has no electricity. Trash cans are being left in the path of the handicap ramp. Toilet is not handicap design. Lights in the kitchen constantly flicker. Closets have no storage racks or bars."""|Cinc Building Dept|2021-02-08|2021-03-10|2022-02-08|"""2634 MELROSE AV - GJ1696434074 """|45206.0|39.1288390663983|-84.490013758742|02/08/2021 12:00:00 AM|03/10/2021 12:00:00 AM|03/10/2021 12:00:00 AM
7358|SR21007978|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update conditions & reissue B201908211 due to ownership change.         """|Cinc Building Dept|2021-02-02|2021-07-06|2022-02-02|"""703 SEDAM ST - GJ1010329622 """|45204.0|39.090432130198295|-84.5706906500248|02/02/2021 12:00:00 AM|07/06/2021 12:00:00 AM|07/06/2021 12:00:00 AM
7359|SR21008053|CLOS|"""Building, residential"""|"""BLD-RES"""|"""No hot water"""|Cinc Building Dept|2021-02-02|2021-02-11|2022-02-02|"""3189 FERNCREST CT - GJ0887835793 """|45211.0|39.1462882977713|-84.58294145866759|02/02/2021 12:00:00 AM|02/11/2021 12:00:00 AM|02/11/2021 12:00:00 AM
7360|SR21009517|NEW|"""Building, residential"""|"""BLD-RES"""|"""Above ground pool improperly located and possibly in violation of permissible regulations."""|Cinc Building Dept|2021-02-08|2021-02-08|2022-02-08|"""4622 WINONA TER - GJ2576237354 """|45227.0|39.1561310142922|-84.38723783879959|02/08/2021 12:00:00 AM|02/08/2021 12:00:00 AM|02/08/2021 12:00:00 AM
7361|SR21009472|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update conditions & reissue B201502359 """|Cinc Building Dept|2021-02-08|2021-02-17|2022-02-08|"""1222 RUTLEDGE AV - GJ0858432212 """|45205.0|39.114118464640796|-84.58744599166701|02/08/2021 12:00:00 AM|02/17/2021 12:00:00 AM|02/17/2021 12:00:00 AM
7362|SR21008069|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Basement apartment. Bathtub & toilet doesn't drain correctly. Insect/flea infestation."""|Cinc Building Dept|2021-02-02|2021-03-17|2022-02-02|"""2135 ST JAMES AV - GJ1690333015 """|45206.0|39.1193161401275|-84.4910557995011|02/02/2021 12:00:00 AM|03/17/2021 12:00:00 AM|03/17/2021 12:00:00 AM
7363|SR21008137|CLOS|"""Building, residential"""|"""BLD-RES"""|"""No hot water since 1-29, hot water tank leaks.Broken windows. Electrical issues-multiple outlets don't work and the lights constantly flicker on & off. No stove."""|Cinc Building Dept|2021-02-02|2021-02-09|2022-02-02|"""1915 DALEWOOD PL - GJ1928339370 """|45237.0|39.1759271721518|-84.4614902125522|02/02/2021 12:00:00 AM|02/09/2021 12:00:00 AM|02/09/2021 12:00:00 AM
7364|SR21008131|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Kitchen ceiling leaks. Kitchen sink pipes leak. Stairwell ceiling to upstairs leaks. Bathtub constantly back up and doesn't drain properly."""|Cinc Building Dept|2021-02-02|2021-08-25|2022-02-02|"""160 W 73RD ST - GJ1746741726 """|45216.0|39.1975973222287|-84.4817401842722|02/02/2021 12:00:00 AM|08/25/2021 12:00:00 AM|08/25/2021 12:00:00 AM
7365|SR21008012|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Ceilings have holes & leaks and making it cold in the unit. Maintenance cut a hole into ceiling to look for the leak and did not repair the hole. Basement has mold issues. No hot water. Insufficient Heat."""|Cinc Building Dept|2021-02-02|2021-02-11|2022-02-02|"""108 RION LN - GJ1578937385 """|45217.0|39.1589346485716|-84.50253488488408|02/02/2021 12:00:00 AM|02/11/2021 12:00:00 AM|02/11/2021 12:00:00 AM
7366|SR21007995|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Ceiling leaks throughout the apartment. Ceiling has cracks. Water damage on the ceiling and walls. Bedroom closet ceiling has a huge crack and leaks. """|Cinc Building Dept|2021-02-02|2021-02-10|2022-02-02|"""5424 HAMILTON AV - GJ1197340588 """|45224.0|39.1887102412254|-84.5456650766163|02/02/2021 12:00:00 AM|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM
7367|SR21008055|OPEN|"""Building, residential"""|"""BLD-RES"""|"""When it rains, water comes in throught the living room wall. Water coming through window."""|Cinc Building Dept|2021-02-02|2021-02-08|2022-02-02|"""2749 QUEEN CITY AV - GJ0799234288 """|45238.0|39.132951239583605|-84.5936471823745|02/02/2021 12:00:00 AM|02/08/2021 12:00:00 AM|02/08/2021 12:00:00 AM
7368|SR21009323|CLOS|"""Building, residential"""|"""BLD-RES"""|"""No hot water"""|Cinc Building Dept|2021-02-08|2021-02-25|2022-02-08|"""2654 FENTON AV - GJ0943634657 """|45211.0|39.1359256708774|-84.57684756845809|02/08/2021 12:00:00 AM|02/25/2021 12:00:00 AM|02/25/2021 12:00:00 AM
7369|SR21009503|OPEN|"""Building, residential"""|"""BLD-RES"""|"""No heat for 5 days for entire building."""|Cinc Building Dept|2021-02-08|2021-02-22|2022-02-08|"""2231 WESTWOOD NORTHERN BLVD - GJ1023435756 """|45225.0|39.145626661501396|-84.5672763921862|02/08/2021 12:00:00 AM|02/22/2021 12:00:00 AM|02/22/2021 12:00:00 AM
